palavra,polaridade,tipo
manipulação,-0.7,
manipulador,-0.9,
manjar,0.6,
maquiavélico,-1.2,
marau,-1.0,
maravilhar,0.6,
Mariola,-0.6,
maroto,-0.8,
martírio,-0.7,
masmorra,-1.2,
massacrar,-1.1,
Matreirice,-0.6,
matreiro,-1.2,
matutar,0.8,
mau-olhado,-1.3,
mauricinho,-0.8,
Maviosidade,0.7,
meditabur,-1.1,
medonho,-0.9,
medrico,-0.6,
Medrosamente,-0.9,
medroso,-1.2,
mefítico,-1.2,
meigamente,1.2,
meigo,1.1,
meiguiceiro,0.8,
meiguice,1.1,
melancolicamente,-1.1,
melancólico,-0.7,
meleca,-1.1,
melga,-0.9,
melífluo,0.7,
melindre,-1.1,
melindroso,-0.6,
melodrama,-0.6,
melodramático,-0.5,
meloso,-0.8,
memorável,1.1,
mendicância,-1.2,
mendicante,-1.1,
mendicidade,-0.8,
mendigo,-0.6,
menoscabar,-0.6,
Menoscabo,-0.5,
menosprezar,-1.2,
Mentideiro,-1.3,
mentira,-0.9,
mentir,-1.1,
merdeiro,-0.9,
merdice,-1.2,
Mérito,1.0,
mesquinhez,-1.0,
mexerico,-1.2,
mexeriqueiro,-1.1,
milionário,1.1,
mimo,1.1,
minaz,-1.1,
míngua,-0.7,
minguar,-0.7,
minucioso,1.1,
mirrar,-1.0,
misantropia,-0.6,
miseração,-0.6,
miserável,-1.0,
miséria,-0.8,
Misericórdia,0.6,
misericordioso,1.1,
mísero,-0.5,
mitigar,1.1,
moca,-0.5,
moderno,1.0,
modéstia,0.7,
modilho,-1.0,
modinha,-1.3,
modorra,-1.1,
modorrento,-0.8,
mofa,-1.2,
mofar,-0.9,
Moina,-0.7,
Moleque,-1.0,
moléstia,-0.6,
molesto,-1.0,
molhadura,1.1,
monetizar,1.2,
monótono,-1.1,
monstruosamente,-0.5,
monstruoso,-0.5,
monumental,1.1,
mórbido,-0.9,
morbífico,-0.6,
morbígero,-0.5,
morbo,-0.6,
morboso,-1.3,
moribur,-1.2,
mortiço,-0.9,
Mortório,-1.0,
mosca,-0.8,
motejar,-1.1,
motejo,-1.1,
motim,-1.1,
mudo,-0.5,
munificente,0.9,
munífico,0.9,
murcho,-1.0,
namorar,0.8,
naturalidade,1.0,
naufragar,-0.8,
nauseabur,-0.8,
nausear,-0.8,
náusea,-0.9,
nauseante,-0.8,
náuseo,-1.0,
nauseativo,-0.8,
necedade,-0.8,
necessário,0.8,
necessidade,-1.0,
necessitado,-1.0,
nefar,-1.1,
nefasto,-1.1,
negligência,-0.7,
negligenciar,-0.9,
negrejar,-1.3,
negridão,-1.1,
negror,-0.9,
negrume,-1.2,
negrura,-0.7,
nervosento,-1.1,
néscio,-0.8,
ninhario,-1.0,
niquento,-1.1,
niquice,-0.9,
nitidez,1.1,
níveo,1.0,
nocentemente,-0.9,
nocente,-0.6,
nocivo,-0.8,
nódoa,-1.1,
nojeira,-1.2,
nojentamente,-1.2,
nojice,-0.6,
nojo,-0.7,
nomear,0.6,
notabilidade,0.5,
notabilizar,0.9,
notável,0.8,
novo,0.8,
nugativo,-0.8,
nugatório,-1.2,
nulamente,-1.2,
nulidade,-1.2,
nulo,-1.2,
obcecação,-1.3,
obediência,-1.1,
obediente,-1.2,
óbice,-1.3,
óbito,-0.8,
objurgar,-0.8,
obra-mestra,0.7,
obreptício,-1.1,
obscenidade,-0.8,
obscuro,-0.6,
obséquio,1.2,
obsequioso,0.9,
obsessão,-1.2,
obstáculo,-1.1,
obstar,-0.6,
ocioso,-1.3,
oco,-0.8,
ode,1.1,
odiar,-0.8,
odiável,-0.7,
ódio,-0.6,
odiosamente,-0.8,
odiosidade,-0.7,
ofensivo,-0.6,
oferta,1.1,
ofuscar,-1.1,
ominoso,-0.6,
omissão,-0.6,
onerosamente,-0.6,
oneroso,-1.2,
opacidade,-0.6,
opor,-0.8,
oportunice,-0.7,
opróbio,-1.1,
opróbrio,-1.2,
optimamente,1.0,
optimismo,0.7,
optimista,0.9,
óptimo,1.2,
opugnação,-0.8,
ordinário,-0.7,
orgulhar,0.6,
orientar,1.1,
originalidade,0.7,
ostentação,-1.2,
otário,-1.0,
bom,1.0,
ovação,0.7,
pacificar,0.7,
pacificar,1.1,
pacífico,0.8,
pacóvio,-0.8,
padecer,-0.6,
padecimento,-0.6,
paixão,1.3,
paleio,-1.2,
palerma,-0.7,
palermice,-1.2,
palhaço,-0.8,
palidamente,-0.6,
palidejar,-1.1,
palidez,-0.8,
pálido,-0.9,
palurdice,-0.9,
pancada,-1.1,
panegíricio,0.8,
pânico,-0.9,
papagaiar,-1.3,
papalvo,-0.6,
paparrotão,-1.1,
parabém,0.9,
parabenizar,0.6,
parabén,1.1,
paranóico,-0.9,
parasita,-0.6,
parco,-1.2,
parlemice,-1.0,
parolo,-1.2,
partidário,1.0,
parvajola,-0.5,
parvoíce,-1.3,
parvo,-0.9,
pascácio,-0.8,
pasmar,-1.1,
pasmar,-1.0,
passamento,-0.5,
passatempo,0.9,
passividade,-1.1,
pataratar,-1.0,
pataratice,-0.8,
patentear,0.9,
pateta,-1.0,
patetice,-1.3,
patético,-0.5,
patife,-0.6,
pato,-0.7,
patranho,-1.1,
patranheiro,-1.2,
pávido,-1.2,
pavor,-1.2,
pavoroso,-0.8,
pecabilidade,-1.2,
pecador,-1.0,
pecante,-0.7,
pecar,-1.1,
pecha,-1.0,
pechincha,1.1,
pechinchar,1.3,
pechoso,-1.2,
peçonhento,-0.5,
pedantice,-1.2,
pedinte,-0.6,
pé-frio,-0.9,
pegar,-1.0,
peitar,-0.9,
peitar,-0.6,
peleja,-0.7,
penalidade,-1.2,
penalizar,-1.1,
penal,-0.9,
penar,-0.8,
pendência,-0.9,
penitência,-0.9,
penitente,-1.2,
penosamente,-1.0,
penoso,-1.1,
penúrio,-0.9,
perca,-1.0,
percutir,-1.2,
perdão,0.5,
perder,-0.6,
perdurável,0.8,
perecimento,-0.9,
perfeição,1.1,
perfeiçoar,1.2,
pérfido,-0.5,
perito,1.2,
permitir,1.0,
pernicioso,-0.9,
perplexão,-0.7,
perplexidade,-1.3,
perrice,-0.8,
perseverante,0.9,
perspicuidade,1.0,
persuadir,1.1,
persuasivo,0.6,
pertinente,1.0,
perturbação,-0.7,
perversão,-0.9,
pesadamente,-1.3,
pesadão,-0.6,
pesadelo,-1.2,
pesar,-0.8,
pesaroso,-0.8,
pespego,-0.7,
péssimo,-0.7,
peste,-1.2,
pestífero,-1.1,
pestilencial,-1.1,
pestilência,-0.7,
pestilenciar,-0.9,
pestilencioso,-0.9,
pestilentamente,-0.6,
pestilente,-1.2,
pestilento,-0.8,
Peta,-0.9,
picante,-1.0,
pícarar,-1.0,
picuinha,-0.7,
piedoso,1.1,
piega,-0.8,
pieguice,-1.1,
pífio,-0.6,
pirosice,-0.8,
piroso,-0.5,
placabilidade,0.8,
plagiar,-0.5,
plangente,-1.0,
plangor,-0.6,
plausível,0.6,
plebeu,-0.7,
pleitear,-1.3,
pobremente,-1.3,
polir,0.6,
poltrão,-0.6,
poluição,-0.7,
pomposo,-0.7,
pontual,0.7,
porcino,-0.8,
porco,-1.0,
portento,0.6,
portentoso,0.6,
possante,0.7,
possesso,-0.6,
possibilidade,1.0,
possibilitar,0.8,
possuir,-0.5,
potente,0.5,
poupar,1.3,
pouquidade,-1.2,
praga,-1.1,
prantear,-0.8,
pranto,-0.9,
prático,0.9,
pravo,-0.8,
prazenteiramente,0.8,
prazenteiro,0.8,
precipitação,-1.2,
precisão,1.2,
preciso,1.0,
precito,-0.8,
preconceituar,-0.8,
predilecção,0.9,
predilecto,0.8,
predileto,0.9,
preferência,1.0,
preferer,1.0,
prefulgir,0.9,
prefulgurar,0.7,
preguiça,-0.5,
preguiceiro,-0.8,
preguicento,-1.0,
preguiçoso,-0.9,
prejudicar,-1.2,
prejuízo,-0.9,
premiar,0.7,
prémio,0.8,
prenúncio,-0.9,
preocupação,-1.2,
preocupar,-0.6,
prescazrr,-0.9,
preservar,0.6,
pressa,-0.9,
pressionar,-0.6,
prestímano,1.3,
prestar,1.1,
presumido,-1.2,
presunçoso,-0.6,
pretidãor,-1.0,
preto,-1.2,
prevaricação,-0.7,
prevaricar,-1.0,
previsível,-0.7,
primar,0.5,
primazia,1.2,
primoroso,0.8,
primor,0.7,
prisão,-1.1,
privação,-0.8,
probo,0.8,
procedente,1.1,
prodigiosamente,1.1,
proditório,-1.2,
profícuo,0.9,
profissional,0.8,
profligar,-0.8,
prófugo,-0.9,
prontidão,1.3,
propiciar,0.9,
propício,1.0,
proporcionar,0.6,
prosélito,-0.9,
próspero,0.8,
prostração,-0.8,
prostrar,-1.2,
prostrar,-1.2,
proteção,0.8,
protecção,0.7,
protector,1.1,
protetor,0.9,
proveito,0.7,
proveitoso,0.6,
provocação,-0.6,
prudente,1.2,
pugnar,-1.3,
pujança,1.2,
pulha,-1.2,
pundonor,0.8,
pungente,-0.9,
pungir,-0.7,
punição,-1.2,
púnico,-1.1,
puramente,0.6,INCR
pureza,1.1,
purgar,0.7,
purificar,1.1,
puritano,-0.7,
pusilanimidade,-0.9,
putrefacto,-0.6,
pútrir,-1.0,
qualidade,0.6,
quebradiço,-0.6,
quebra,-0.7,
quebrantar,-1.1,
quebranto,-0.9,
quebrável,-0.6,
quebreira,-0.8,
queimar,0.6,
queixar,-0.7,
querela,-1.1,
querençosar,0.6,
querer,1.2,
questionável,-0.8,
quietude,0.6,
rabugento,-1.1,
racionabilidade,0.5,
racionalidade,1.2,
racionar,1.1,
raçoar,1.2,
rafa,-1.2,
raivar,-0.7,
raivoso,-0.7,
ralar,-0.9,
ralar,-1.1,
rapace,-1.3,
rápido,1.0,
rapinante,-1.2,
rapinar,-0.5,
raposeiro,-0.7,
raptar,-1.2,
raro,-0.6,
rasgar,-0.9,
ratificação,1.1,
ratificar,1.3,
ratoneiro,-0.6,
razoável,0.8,
reacionário,-1.0,
realçar,1.0,
realce,1.2,
realidade,0.5,
realístico,0.5,
real,0.7,
rebaixamento,-1.2,
rebater,-1.0,
rebelar,-0.8,
rebelião,-1.1,
rebentar,-1.0,
recear,-0.8,
recente,0.6,
receoso,-0.9,
recomendável,0.5,
recompensar,1.0,
reconciliação,0.7,
reconfortadoro,0.9,
reconfortantemente,0.7,
reconfortar,1.1,
reconforto,0.6,
reconhecer,0.9,
reconhecer,0.9,
recontro,-0.7,
recrear,1.0,
recreativo,0.7,
recreio,1.0,
recusação,-1.0,
recusar,-1.3,
refece,-0.8,
reflexivo,1.2,
refulgente,0.9,
regelar,-1.0,
regozijar,0.5,
Regozijo,1.1,
reles,-0.8,
relevante,0.6,
relevo,1.2,
reluzente,1.3,
remansar,1.3,
rememorável,1.0,
remoque,-1.1,
rendimento,1.0,
renegar,-0.8,
renhir,-1.0,
renome,0.7,
renuir,-0.6,
renunciar,-0.9,
reparar,1.0,
repelente,-0.9,
repelir,-0.5,
repelo,-1.3,
repousar,0.7,
repreendedor,-0.8,
repreendimento,-0.5,
repreensão,-0.8,
repreensível,-1.3,
repreensor,-0.5,
represália,-1.0,
reprochar,-1.3,
reprovação,-1.1,
reprovar,-1.3,
reprovável,-0.8,
reptar,-1.0,
repudiar,-1.0,
repugnância,-0.6,
repugnar,-1.2,
repulsão,-0.6,
repulsivo,-0.7,
reputação,0.7,
reputar,0.8,
requintar,0.9,
requintar,0.5,
resguardar,0.7,
resíduo,-0.9,
resmungão,-0.7,
respeitar,1.2,
respeituosar,0.9,
resplandecente,0.9,
resplendente,0.6,
ressaltar,0.6,
ressarcimento,0.7,
ressarcir,0.8,
ressequer,-1.0,
restituir,1.0,
resumer,0.9,
retaliação,-0.9,
retaliar,-1.3,
retir,-0.6,
retoque,0.5,
retraimento,-0.6,
retribuição,0.6,
réu,-0.9,
revalidar,1.3,
revanche,-0.6,
revelar,0.7,
reverenciar,0.9,
reverência,0.7,
revés,-0.6,
revoltar,-0.9,
revoltar,-1.0,
revoltante,-0.6,
revoltar,-1.1,
rezingão,-1.2,
rezingueirer,-1.1,
ridiculizar,-1.3,
ridículo,-0.9,
rigor,1.1,
rijo,-0.8,
Risota,1.0,
rispidamente,-0.6,
rispideza,-1.2,
rispidez,-0.6,
ríspido,-1.0,
rivalizar,-0.9,
rixador,-1.2,
rixa,-0.9,
rixar,-0.8,
roboração,0.6,
roborar,0.5,
robustecer,1.0,
robustez,1.0,
romântico,1.1,
rudemente,-1.2,
rude,-0.7,
rudeza,-0.6,
rudez,-1.0,
ruimmente,-1.2,
ruína,-0.5,
rumor,-0.6,
rutilar,0.9,
rútilo,1.2,
ruvinhoso,-0.9,
sabedor,1.2,
sábio,0.6,
saborear,1.1,
saboroso,0.6,
sagacidade,1.2,
sagaz,0.7,
salaz,-0.6,
saliência,1.2,
salvar,1.0,
sancionar,-1.3,
sandice,-0.5,
saneamento,0.6,
sanguinolento,-0.7,
sanhar,-0.5,
sapiência,1.2,
saquear,-0.6,
sarau,0.6,
satanás,-0.5,
satânico,-1.2,
satisfação,1.2,
satisfatório,1.3,
saturação,0.9,
sazonar,0.6,
sectário,-1.0,
sedento,-1.1,
sedução,1.3,
sedutor,0.9,
seduzir,0.6,
seguidor,0.8,
segurança,0.8,
segurar,1.0,
selvagemmente,-1.0,
selvajario,-1.1,
sem,-0.8,
sempar,0.6,
sengo,1.0,
sensibilidade,1.3,
sensibilização,1.0,
sensibilizar,0.8,
sensível,0.6,
sensual,1.1,
sepultamento,-1.0,
sequaz,-1.3,
sequestro,-0.9,
sequioso,-1.2,
serenar,1.2,
serenar,1.3,
serenidade,1.2,
sevandija,-1.1,
severo,-1.2,
sibilino,-0.7,
sicário,-1.0,
simpático,0.7,
simpatizante,0.7,
simpatizar,1.1,
simples,0.6,
simplista,-0.6,
Sinceiro,1.2,
sinceramente,1.1,
síncope,-0.7,
singeleza,0.5,
singelo,1.1,
singular,1.1,
sinistrar,-1.0,
sinistramente,-0.7,
sisudo,0.6,
sobejor,-0.8,
soberbia,-1.2,
soberbo,-1.3,
sobranceiro,1.2,
sobrecarregar,-0.5,
sobresair,0.9,
sobressaltar,-0.8,
soçobrar,-1.0,
socorrer,1.0,
sôfrego,-1.1,
sofreguidão,-0.7,
sofrível,-0.7,
solícito,0.5,
solidão,-0.5,
sólido,1.1,
solitário,-1.3,
sombrear,-0.8,
somítico,-1.3,
sonolência,-0.8,
sonolento,-0.7,
sonso,-0.8,
sórdir,-0.7,
sorumbático,-1.0,
sossegar,0.9,
sossegar,1.2,
sossego,0.7,
soturno,-0.5,
Sova,-0.7,
sovar,-1.1,
sovinamente,-1.2,
sovino,-0.9,
sovinar,-0.7,
sovinice,-0.5,
stressar,-0.5,
stressante,-1.0,
stressar,-1.2,
stresse,-0.9,
stress,-1.0,
suasivo,1.2,
suasório,0.9,
suavização,0.6,
suavizar,0.6,
sublevar,1.0,
sublimar,1.3,
sublime,1.1,
sublimidade,1.2,
submissão,-0.9,
subordinação,-1.1,
subornador,-0.8,
subornar,-1.3,
subornável,-1.2,
sub-reptício,-1.1,
Subtileza,0.9,
subtrair,-1.1,
subversão,-1.2,
súcia,-0.7,
sucinto,1.2,
sufocação,-1.0,
sufocamento,-0.8,
suíno,-1.0,
sujar,-1.1,
sujeição,-1.1,
sujidade,-0.6,
sumo,1.0,
sumptuoso,0.8,
superficialidade,-0.8,
superficial,-0.9,
supérfluo,-1.2,
supimpa,0.9,
supino,1.3,
surrar,-1.0,
surripiar,-0.6,
surripilhar,-1.0,
surtido,-0.9,
susceptibilidade,-1.2,
sustar,-0.6,
suxo,-0.6,
tacanho,-1.3,
taciturno,-0.7,
tanso,-0.6,
taquicardia,-0.6,
tarar,-0.5,
tardo,-0.5,
tareia,-0.8,
tarouco,-1.1,
tartufo,-0.6,
tédio,-0.9,
tedioso,-0.6,
teimar,-0.6,
teimosice,-1.1,
temer,-0.5,
temerosamente,-1.1,
temeroso,-1.1,
temível,-0.7,
temor,-1.0,
tempestivo,1.0,
tempestuar,-0.7,
tempestuoso,-0.6,
tenebrosamente,-1.2,
tenebroso,-0.8,
tentador,1.2,
tergiversar,-0.8,
terno,1.3,
terramoto,-0.8,
terrificamente,-1.2,
terrificante,-0.7,
terrificar,-0.6,
terrífico,-1.2,
terrível,-1.0,
terso,1.3,
testilha,-1.1,
testilhar,-0.9,
tétrico,-0.5,
tímido,-1.0,
timorato,-0.6,
tiranizar,-1.0,
Titubeação,-0.6,
titubear,-1.2,
toleima,-0.8,
toleir,-1.1,
tolerável,0.7,
tolher,-0.7,
tombar,-0.7,
tonificar,1.0,
tontamente,-0.5,
tontar,-1.3,
tonteiro,-0.9,
tontice,-0.7,
tontura,-0.6,
top,0.9,
torcedor,1.2,
tormento,-1.3,
torpemente,-0.5,
torpe,-0.5,
torpor,-1.2,
torturar,-0.7,
tosco,-0.7,
toxicodependente,-1.0,
tóxico,-0.8,
trabalhoso,-0.8,
tragédia,-1.1,
trágico,-1.2,
traiçoeiro,-1.2,
traidor,-1.2,
trampolinar,0.9,
Trampolineiro,-0.7,
trampolinice,-0.8,
tranqüilo,0.9,
transcendente,0.8,
transgressão,-0.6,
translúcido,1.2,
transparência,0.6,
transparente,0.6,
transtornar,-1.2,
transtornar,-1.0,
trapaça,-0.7,
trapacear,-0.8,
trapalhão,-1.0,
trapalhice,-0.5,
traque,-1.0,
traquina,-0.9,
traquinice,-0.5,
tratantar,-0.5,
tratantice,-0.6,
tratear,-0.5,
tredo,-0.5,
tremeluzir,1.1,
tresvariar,-1.2,
Treteiro,-0.6,
tribulação,-0.8,
trico,-1.0,
tristonho,-0.6,
tristurar,-1.1,
triunfador,1.2,
triunfalmente,0.6,
triunfar,1.3,
troar,-1.2,
troça,-0.8,
troçar,-0.6,
tropeçar,-0.9,
tropelia,-1.2,
tropel,-1.0,
tropicar,-0.7,
truão,-0.6,
trucidar,-0.5,
truculência,-1.0,
truculento,-1.1,
tumefacto,-0.5,
tunante,-1.3,
tundar,-0.6,
túrber,-1.2,
turra,-0.8,
turvar,-0.8,
ufaniar,-0.9,
ufano,-1.1,
ultrajar,-0.8,
ulular,-0.7,
União,0.6,
usufruição,1.0,
usufruir,1.1,
usufruto,1.3,
usura,-0.7,
usurpação,-1.2,
usurpar,-0.8,
útil,0.8,
vacilação,-0.5,
vacilar,-1.2,
vacilatório,-0.7,
vacuidade,-0.8,
vácuo,-0.6,
vadiar,-0.9,
vagabundar,-0.6,
vagabundo,-1.0,
vagamur,-0.7,
vaidoso,-1.0,
valedoiro,0.8,
valedouro,0.8,
valentemente,1.1,
valentia,1.1,
valetudinário,-1.0,
valer,0.7,
validação,0.5,
válido,0.5,
valorizar,1.0,
vanglório,-1.2,
vangloriar,1.1,
vantagoso,1.0,
ir,-0.7,
varonil,1.3,
vasca,-0.8,
vasqueiro,-0.8,
vaziez,-1.0,
veemente,-0.6,
velhaco,-0.5,
velho,-1.1,
veloz,1.2,
vencer,1.2,
veneração,0.8,
ventura,1.0,
venturoso,1.2,
venustidade,0.9,
venusto,1.0,
vera,0.7,
verazmente,1.1,
veraz,0.9,
verberar,-0.8,
verdadeiro,0.6,
vergastar,-0.5,
verídico,1.3,
verificar,1.3,
verme,-0.8,
verosimilhança,1.0,
verosimilhante,1.1,
verosimilitude,0.7,
verosímil,1.0,
verossimilhante,1.1,
verossimilitude,0.8,
verossímil,1.0,
versar,1.2,
vertigem,-1.1,
vetustar,-0.5,
vexar,-0.6,
viciação,-0.9,
viciar,-0.6,
vício,-0.5,
viciosidade,-1.2,
vigarista,-1.1,
vigilante,1.0,
vileza,-0.9,
vilmente,-1.2,
vingança,-0.9,
vingar,-1.0,
violação,-1.3,
violência,-0.8,
virgindade,1.1,
virilidade,0.8,
vistoso,0.6,
vitória,1.0,
vitorioso,0.9,
vituperar,-1.3,
vitupério,-0.7,
vivace,1.0,
vivaço,1.0,
vivezar,1.3,
vociferar,-0.6,
volteiro,-1.2,
voluptuoso,0.9,
volúvel,-1.2,
vómito,-1.3,
vontade,0.8,
voracidade,-1.0,
vozar,-1.0,
vozear,-0.9,
vozear,-1.2,
vulgaridade,-1.2,
vulnerar,-1.0,
vulpino,-1.3,
zangado,-0.7,
zanga,-0.8,
zangar,-1.0,
zaragata,-0.6,
zelo,0.9,
zé-ninguém,-0.7,
zombetear,-1.3,
zurzir,-0.9,
cú,-2.3,
caralho,-3.3,
rabo,-3.0,
treta,-2.3,
punheto,-3.1,
palavrão,-2.8,
xingar,-2.6,
putear,-2.7,
cacete,-2.9,
arrombar,-3.2,
buceta,-2.4,
chifrudo,-2.9,
cornudo,-3.1,
piroca,-2.8,
pirocar,-3.0,
rameiro,-2.4,
paneleiro,-3.1,
trepar,0.6,
trepar,0.6,
pila,-2.5,
cabr,-2.3,
tripeiro,-2.4,
cagar,-2.2,
cagar,-2.4,
caganita,-2.3,
mijar,-2.4,
mijar,-2.6,
peidar,-3.0,
peideiro,-2.5,
peidador,-2.7,
bufa,-2.7,
bufar,-2.5,
boboca,-2.4,
bocó,-2.7,
palhação,-2.8,
bob-da-corte,-2.7,
maninelo,-2.3,
cabeza-de-vento,-3.0,
doente-mental,-2.4,
aloprar,-3.4,
abilolar,-2.3,
beócio,-3.0,
atolar,-2.4,
atolambar,-2.5,
paspalho,-3.1,
paspalhãar,-2.9,
patego,-2.8,
papa-moscas,-2.9,
jegar,-2.3,
asno,-3.0,
débil-mental,-3.4,
debilóidir,-2.7,
zé-mané,-2.6,
estafermo,-2.6,
bolónio,-2.4,
simplório,-2.9,
sorongo,-2.3,
molengo,-3.4,
Molengão,-3.2,
vear,-3.3,
sapatão,-2.6,
Fessureira,-2.9,
Bordeleiro,-2.2,
fufa,-3.3,
fodelança,-2.8,
metelança,-3.1,
enrabar,-2.3,
encular,-2.7,
punheteiro,-2.4,
siririco,-3.2,
gauderiar,-2.4,
parasitar,-2.5,
sirigaito,-3.2,
puteiro,-2.2,
prostíbulo,-3.2,
alcouce,-3.4,
alcoice,-2.4,
lupanar,-2.9,
megera,-3.1,
jabiraca,-3.3,
bruaca,-2.7,
Jararaca,-2.5,
víbora,-2.4,
surucucu,-3.4,
mocreia,-2.3,
geba,-3.1,
tarasca,-2.6,
mocréia,-2.7,
sacanagem,-2.7,
safadeza,-3.1,
putaria,-3.3,
sacanear,-2.3,
chifrar,-3.3,
cafajeste,-3.0,
crápula,-2.5,
calhorda,-3.0,
Mequetrefe,-2.4,
sacana,-3.0,
salafrário,-3.0,
pelintra,-2.2,
safardano,-2.5,
bundão,-2.2,
bunda-mole,-3.3,
bananão,-2.9,
valentão,-2.4,
traga-mouro,-3.1,
tranca-rua,-2.6,
pitiboy,-3.1,
mata-mouros,-2.2,
ferrabrás,-3.1,
bravateador,-3.4,
cuzão,-3.2,
cara-de-cú,-3.2,
cara-de-bunda,-2.5,
bucetinha,-3.3,
bocetinho,-2.4,
bucetão,-2.5,
cono,-2.9,
bumbum,-3.1,
popô,-3.3,
nabo,-3.0,
pentelhar,-2.6,
pintelho,-2.5,
saco,-3.1,
branquelo,-3.0,
bugre,-2.9,
chamuça,-2.7,
chucrute,-2.7,
fanfreluche,-2.4,
Macumbeiro,-2.6,
maloqueiro,-2.4,
macaco,-2.2,
monhé,-2.6,
negar,-3.4,
rissol,-2.7,
esfiha,-2.7,
cara-de-esfiha,-2.2,
cara-de-quibe,-2.9,
tupiniquim,-2.7,
😩,0.8,EMOJI
pogchamp,0.5,EMOJI
👽,-0.2,EMOJI
kappa,0.4,EMOJI
😡,-0.6,EMOJI
👍,1.8,EMOJI
🏽,0.9,EMOJI
💕,1.8,EMOJI
👉,-0.8,EMOJI
📜,-0.3,EMOJI
🤔,0.1,EMOJI
💋,1.5,EMOJI
😂,0.5,EMOJI
🔥,0.2,EMOJI
👌,1.4,EMOJI
📞,-0.4,EMOJI
😔,0.2,EMOJI
😄,1.6,EMOJI
🔫,-0.7,EMOJI
🚬,0.0,EMOJI
📝,-0.2,EMOJI
😏,0.4,EMOJI
😠,-0.9,EMOJI
🔨,1.0,EMOJI
😤,-0.0,EMOJI
😉,1.0,EMOJI
🌊,2.0,EMOJI
😍,1.9,EMOJI
🙌,2.0,EMOJI
🚲,1.7,EMOJI
🌎,2.0,EMOJI
👳,2.0,EMOJI
💦,1.8,EMOJI
💯,1.8,EMOJI
🍌,-0.1,EMOJI
🍆,0.2,EMOJI
👇,-1.0,EMOJI
👆,-1.3,EMOJI
👈,0.0,EMOJI
💿,-0.6,EMOJI
😆,0.6,EMOJI
😘,1.3,EMOJI
🚭,-1.4,EMOJI
🖕,-0.2,EMOJI
🗑,2.2,EMOJI
😊,1.7,EMOJI
🙂,1.7,EMOJI
😭,-0.3,EMOJI
😎,0.5,EMOJI
👋,0.9,EMOJI
🚪,-1.2,EMOJI
😁,0.6,EMOJI
😢,-0.4,EMOJI
🏾,0.4,EMOJI
💙,1.8,EMOJI
💪,0.8,EMOJI
🙏,1.5,EMOJI
🤦,0.1,EMOJI
👀,0.2,EMOJI
🗡,-0.6,EMOJI
👏,1.3,EMOJI
🤣,1.3,EMOJI
🔪,-0.9,EMOJI
🐒,-0.4,EMOJI
🏻,1.4,EMOJI
🏼,1.4,EMOJI
🤙,0.7,EMOJI
😅,0.7,EMOJI
💀,-1.8,EMOJI
🏆,1.8,EMOJI
🏀,2.3,EMOJI
🔧,0.1,EMOJI
💖,2.5,EMOJI
💣,-2.7,EMOJI
🐲,-1.2,EMOJI
📀,-0.5,EMOJI
🎉,0.9,EMOJI
🌮,1.1,EMOJI
nao dever,0,NEG
nope,0,NEG
nao ter,0,NEG
nao estar,0,NEG
nao poder,0,NEG
nao ousar,0,NEG
nao fazer,0,NEG
nao ser,0,NEG
raramente,0,NEG
nao conseguir,0,NEG
absolutamente,0,INCR
agitadamente,0,INCR
altamente,0,INCR
completamente,0,INCR
consideravelmente,0,INCR
decididamente,0,INCR
demais,0,INCR
enormemente,0,INCR
especialmente,0,INCR
excecivamente,0,INCR
excepcionalmente,0,INCR
extremamente,0,INCR
fabulosamente,0,INCR
fudidamente,0,INCR
grandemente,0,INCR
grandiosamente,0,INCR
inteiramente,0,INCR
majoritariamente,0,INCR
muito muito,0,INCR
em o moral,0,INCR
o mais,0,INCR
particularmente,0,INCR
pra caramba,0,INCR
pra valer,0,INCR
profundamente,0,INCR
realmente,0,INCR
substancialmente,0,INCR
tao,0,INCR
tremendamente,0,INCR
tão,0,INCR
algo,0,DECR
bem pouqinho,0,DECR
escassamente,0,DECR
levemente,0,DECR
mais ou menos,0,DECR
muito pouco,0,DECR
ocasionalmente,0,DECR
parcialmente,0,DECR
pouco,0,DECR
pouqinho,0,DECR
quase,0,DECR
so o necessario,0,DECR
superficialmente,0,DECR
tantinho,0,DECR
um pouco,0,DECR
um pouqinho,0,DECR
um tantinho,0,DECR
um tanto,0,DECR
muito,0,DECR
